Number of static obstacles,Number of dynamic obstacles,Minimum distance from obstacle,Average distance between obstacles,Largest free angle,Area,Run number,Robot position,Obs pos,Dyn obs pos,Is stuck
16,0,0,0,0,B to A,16,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
20,0,0,0,0,B to A,16,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
21,0,0,0,0,B to A,16,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to A,16,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,B to A,16,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,B to A,16,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,16,"(27, 25)","[(25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,16,"(26, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,16,"(25, 24)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to A,16,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,16,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]",[],TRUE
12,0,0,0,0,B to A,16,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
7,0,0,0,0,B to A,16,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
1,1,4.242640687,0,0,B to A,16,"(20, 20)","[(25, 20)]","[(23, 17)]",TRUE
0,1,4.472135955,0,0,B to A,16,"(19, 19)",[],"[(23, 17)]",TRUE
0,1,0,0,0,B to A,16,"(18, 18)",[],"[(23, 18)]",TRUE
0,1,4.123105626,0,0,B to A,16,"(17, 17)",[],"[(13, 16)]",TRUE
0,1,3.16227766,0,0,B to A,16,"(16, 16)",[],"[(13, 15)]",TRUE
1,1,2,0,0,A to B,17,"(15, 15)","[(15, 10)]","[(13, 15)]",FALSE
1,1,2.236067977,0,0,A to B,17,"(15, 15)","[(15, 10)]","[(13, 14)]",FALSE
0,1,3.605551275,0,0,A to B,17,"(16, 16)",[],"[(13, 14)]",TRUE
0,0,0,0,0,A to B,17,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,17,"(18, 18)",[],[],TRUE
0,1,0,0,0,A to B,17,"(19, 19)",[],"[(23, 22)]",TRUE
1,1,3.605551275,0,0,A to B,17,"(20, 20)","[(25, 20)]","[(23, 22)]",TRUE
7,1,2.828427125,0,0,A to B,17,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]","[(23, 23)]",TRUE
12,1,1.414213562,0,0,A to B,17,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(23, 23)]",FALSE
12,1,2.236067977,0,0,A to B,17,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(23, 24)]",FALSE
15,1,1,0,0,A to B,17,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]","[(23, 24)]",FALSE
15,1,2,0,0,A to B,17,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]","[(23, 25)]",FALSE
15,1,2,0,0,A to B,17,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]","[(23, 25)]",FALSE
15,1,3,0,0,A to B,17,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]","[(23, 26)]",FALSE
17,1,2.236067977,0,0,A to B,17,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(23, 26)]",TRUE
15,1,2.828427125,0,0,A to B,17,"(25, 25)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(23, 27)]",TRUE
11,1,3.16227766,0,0,A to B,17,"(26, 26)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(23, 27)]",TRUE
11,1,4.472135955,0,0,A to B,17,"(27, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(23, 28)]",TRUE
11,0,0,0,0,A to B,17,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,A to B,17,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,A to B,17,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,A to B,17,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,17,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,1,4.242640687,0,0,A to B,17,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]","[(35, 18)]",TRUE
8,2,3.605551275,5.385164807,277.1250163,A to B,17,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(30, 16), (35, 18)]",TRUE
8,2,3,5.830951895,236.3099325,B to C,17,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]","[(30, 16), (35, 19)]",TRUE
8,2,3.16227766,5.385164807,254.7448813,B to C,17,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(30, 17), (35, 19)]",TRUE
16,2,4.123105626,5.830951895,270,B to C,17,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(30, 17), (35, 20)]",TRUE
20,1,4,0,0,B to C,17,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(30, 18)]",TRUE
21,0,0,0,0,B to C,17,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to C,17,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,B to C,17,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,B to C,17,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
7,0,0,0,0,B to C,17,"(27, 27)","[(25, 23), (26, 23), (27, 22), (27, 23), (28, 23), (28, 24), (28, 25)]",[],TRUE
3,0,0,0,0,B to C,17,"(26, 28)","[(26, 23), (28, 24), (28, 25)]",[],TRUE
6,0,0,0,0,B to C,17,"(25, 29)","[(20, 29), (21, 29), (21, 30), (21, 31), (21, 32), (28, 25)]",[],TRUE
12,0,0,0,0,B to C,17,"(24, 30)","[(19, 30), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
19,0,0,0,0,B to C,17,"(23, 31)","[(18, 31), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
25,0,0,0,0,B to C,17,"(22, 32)","[(17, 32), (18, 29), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
24,0,0,0,0,B to C,17,"(22, 33)","[(17, 33), (18, 30), (18, 31), (18, 32), (18, 33), (18, 34), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 29), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 29), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
20,0,0,0,0,B to C,17,"(22, 34)","[(17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 30), (19, 31), (19, 32), (19, 33), (19, 34), (20, 30), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]",[],TRUE
20,1,0,0,0,B to C,17,"(21, 35)","[(17, 32), (17, 33), (17, 34), (18, 31), (18, 32), (18, 33), (18, 34), (19, 31), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 30), (21, 31), (21, 32), (21, 33), (21, 34)]","[(24, 39)]",TRUE
18,1,0,0,0,B to C,17,"(20, 36)","[(16, 33), (16, 34), (17, 32), (17, 33), (17, 34), (18, 32), (18, 33), (18, 34), (19, 32), (19, 33), (19, 34), (20, 31), (20, 32), (20, 33), (20, 34), (21, 32), (21, 33), (21, 34)]","[(24, 39)]",TRUE
12,0,0,0,0,B to C,17,"(20, 37)","[(16, 34), (17, 33), (17, 34), (18, 33), (18, 34), (19, 33), (19, 34), (20, 32), (20, 33), (20, 34), (21, 33), (21, 34)]",[],TRUE
6,1,0,0,0,B to C,17,"(20, 38)","[(17, 34), (18, 34), (19, 34), (20, 33), (20, 34), (21, 34)]","[(25, 38)]",TRUE
1,0,0,0,0,B to C,17,"(20, 39)","[(20, 34)]",[],TRUE
0,0,0,0,0,B to C,17,"(20, 40)",[],[],TRUE
1,0,0,0,0,B to C,17,"(19, 41)","[(14, 41)]",[],TRUE
7,1,4.472135955,0,0,B to C,17,"(18, 42)","[(13, 42), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]","[(16, 46)]",TRUE
12,1,3,0,0,B to C,17,"(17, 43)","[(12, 43), (13, 40), (13, 41), (13, 42), (13, 43), (13, 44), (14, 39), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]","[(17, 46)]",TRUE
10,1,2,0,0,B to C,17,"(17, 44)","[(12, 44), (13, 41), (13, 42), (13, 43), (13, 44), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]","[(17, 46)]",FALSE
10,1,2.236067977,0,0,B to C,17,"(17, 44)","[(12, 44), (13, 41), (13, 42), (13, 43), (13, 44), (14, 40), (14, 41), (14, 42), (14, 43), (14, 44)]","[(18, 46)]",FALSE
7,1,1.414213562,0,0,C to B,17,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]","[(18, 46)]",FALSE
7,1,2,0,0,C to B,17,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]","[(19, 45)]",FALSE
7,1,2,0,0,C to B,17,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]","[(19, 45)]",FALSE
7,1,3.16227766,0,0,C to B,17,"(17, 45)","[(13, 42), (13, 43), (13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]","[(20, 44)]",FALSE
5,1,2,0,0,C to B,17,"(18, 44)","[(13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]","[(20, 44)]",FALSE
5,1,3.16227766,0,0,C to B,17,"(18, 44)","[(13, 44), (14, 41), (14, 42), (14, 43), (14, 44)]","[(21, 43)]",FALSE
1,1,2,0,0,C to B,17,"(19, 43)","[(14, 43)]","[(21, 43)]",FALSE
1,1,3,0,0,C to B,17,"(19, 43)","[(14, 43)]","[(22, 43)]",FALSE
0,1,2.236067977,0,0,C to B,17,"(20, 42)",[],"[(22, 43)]",TRUE
0,1,2.828427125,0,0,C to B,17,"(21, 41)",[],"[(23, 43)]",TRUE
2,1,3.16227766,0,0,C to B,17,"(22, 40)","[(26, 42), (26, 43)]","[(23, 43)]",TRUE
4,1,4.123105626,0,0,C to B,17,"(23, 39)","[(26, 42), (26, 43), (27, 42), (28, 39)]","[(24, 43)]",TRUE
9,1,4.123105626,0,0,C to B,17,"(24, 38)","[(21, 34), (26, 42), (27, 42), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(25, 42)]",TRUE
7,2,4.242640687,8.544003745,135,C to B,17,"(25, 37)","[(21, 34), (28, 36), (28, 37), (28, 38), (28, 39), (28, 40), (28, 41)]","[(22, 34), (25, 42)]",TRUE
5,1,4.472135955,0,0,C to B,17,"(26, 36)","[(28, 36), (28, 37), (28, 38), (28, 39), (28, 40)]","[(22, 34)]",TRUE
4,0,0,0,0,C to B,17,"(27, 35)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
4,0,0,0,0,C to B,17,"(28, 34)","[(28, 36), (28, 37), (28, 38), (28, 39)]",[],TRUE
2,0,0,0,0,C to B,17,"(29, 33)","[(28, 36), (28, 37)]",[],TRUE
1,0,0,0,0,C to B,17,"(29, 32)","[(28, 36)]",[],TRUE
0,0,0,0,0,C to B,17,"(29, 31)",[],[],TRUE
0,0,0,0,0,C to B,17,"(29, 30)",[],[],TRUE
1,0,0,0,0,C to B,17,"(29, 29)","[(28, 25)]",[],TRUE
2,0,0,0,0,C to B,17,"(29, 28)","[(28, 24), (28, 25)]",[],TRUE
5,1,4.472135955,0,0,C to B,17,"(29, 27)","[(26, 23), (27, 23), (28, 23), (28, 24), (28, 25)]","[(31, 23)]",TRUE
9,2,4,2,333.4349488,C to B,17,"(29, 26)","[(25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 22), (31, 22)]",TRUE
13,2,3,2,326.3099325,C to B,17,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 22), (31, 22)]",TRUE
13,2,1.414213562,2.828427125,296.5650512,C to B,17,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 23), (31, 21)]",FALSE
13,2,1.414213562,2.828427125,296.5650512,C to B,17,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 23), (31, 21)]",FALSE
13,2,1,4.472135955,104.0362435,C to B,17,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 24), (31, 20)]",FALSE
13,2,1,4.472135955,104.0362435,C to B,17,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 24), (31, 20)]",FALSE
13,1,1.414213562,0,0,C to B,17,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 25)]",FALSE
13,1,1.414213562,0,0,C to B,17,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 25)]",FALSE
13,1,2.236067977,0,0,C to B,17,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 26)]",FALSE
12,2,3.605551275,8.246211251,146.3099325,C to B,17,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 26), (31, 18)]",TRUE
8,0,0,0,0,C to B,17,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,1,4.123105626,0,0,C to B,17,"(32, 21)","[(27, 21), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24)]","[(31, 17)]",TRUE
8,1,4.123105626,0,0,C to B,17,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]","[(31, 16)]",TRUE
8,1,3.16227766,0,0,B to A,17,"(32, 19)","[(27, 19), (28, 16), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22)]","[(31, 16)]",TRUE
8,0,0,0,0,B to A,17,"(32, 20)","[(27, 20), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23)]",[],TRUE
16,0,0,0,0,B to A,17,"(31, 21)","[(26, 21), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 17), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
20,0,0,0,0,B to A,17,"(30, 22)","[(25, 22), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 18), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 18), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
21,0,0,0,0,B to A,17,"(29, 23)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 19), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
17,0,0,0,0,B to A,17,"(29, 24)","[(25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,B to A,17,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,B to A,17,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,B to A,17,"(27, 25)","[(25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,0,0,0,0,B to A,17,"(26, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
19,1,4.123105626,0,0,B to A,17,"(25, 24)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 20)]",TRUE
17,1,4,0,0,B to A,17,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]","[(24, 20)]",TRUE
15,1,2.236067977,0,0,B to A,17,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]","[(24, 21)]",TRUE
12,1,2.236067977,0,0,B to A,17,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]","[(24, 21)]",TRUE
7,1,3.16227766,0,0,B to A,17,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]","[(24, 22)]",TRUE
1,1,4.472135955,0,0,B to A,17,"(20, 20)","[(25, 20)]","[(24, 22)]",TRUE
0,0,0,0,0,B to A,17,"(19, 19)",[],[],TRUE
0,0,0,0,0,B to A,17,"(18, 18)",[],[],TRUE
0,0,0,0,0,B to A,17,"(17, 17)",[],[],TRUE
0,0,0,0,0,B to A,17,"(16, 16)",[],[],TRUE
1,0,0,0,0,A to B,18,"(15, 15)","[(15, 10)]",[],TRUE
0,0,0,0,0,A to B,18,"(16, 16)",[],[],TRUE
0,0,0,0,0,A to B,18,"(17, 17)",[],[],TRUE
0,0,0,0,0,A to B,18,"(18, 18)",[],[],TRUE
0,0,0,0,0,A to B,18,"(19, 19)",[],[],TRUE
1,0,0,0,0,A to B,18,"(20, 20)","[(25, 20)]",[],TRUE
7,0,0,0,0,A to B,18,"(21, 21)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 21)]",[],TRUE
12,0,0,0,0,A to B,18,"(22, 22)","[(25, 18), (25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 22)]",[],TRUE
15,0,0,0,0,A to B,18,"(23, 23)","[(25, 19), (25, 20), (25, 21), (25, 22), (25, 23), (26, 19), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 23)]",[],TRUE
17,0,0,0,0,A to B,18,"(24, 24)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 20), (26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
15,0,0,0,0,A to B,18,"(25, 25)","[(25, 20), (25, 21), (25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,1,0,0,0,A to B,18,"(26, 26)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]","[(29, 30)]",TRUE
11,0,0,0,0,A to B,18,"(27, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
11,0,0,0,0,A to B,18,"(28, 26)","[(25, 22), (25, 23), (26, 22), (26, 23), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,A to B,18,"(29, 25)","[(25, 22), (25, 23), (26, 21), (26, 22), (26, 23), (27, 21), (27, 22), (27, 23), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
13,0,0,0,0,A to B,18,"(30, 24)","[(26, 21), (26, 22), (26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
12,0,0,0,0,A to B,18,"(31, 23)","[(26, 23), (27, 20), (27, 21), (27, 22), (27, 23), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
8,0,0,0,0,A to B,18,"(32, 22)","[(27, 22), (28, 19), (28, 20), (28, 21), (28, 22), (28, 23), (28, 24), (28, 25)]",[],TRUE
